StopAbbr,Route_EOL_exist,Route_Num_exist,Route_Count_exist,Route_EOL_bnr,Route_Num_bnr,Route_Count_bnr,_merge,Unchanged_Num,Unchanged_EOL
903243,116_Mall at Stonecrest,['116'],1,116_Mall at Stonecrest,['116'],1.0,both,True,True
903244,116_Indian Creek Stn,['116'],1,116_Kensington Stn,['116'],1.0,both,True,False
903249,111_Mall at Stonecrest,['111'],1,111_South DeKalb Mall,['111'],1.0,both,True,False
903250,111_Indian Creek Stn,['111'],1,111_Kensington Stn,['111'],1.0,both,True,False
903251,116_Mall at Stonecrest,['116'],1,116_Mall at Stonecrest,['116'],1.0,both,True,True
903251,116_Mall at Stonecrest,['116'],1,116_Mall at Stonecrest,['116'],1.0,both,True,True
903252,809_Lindbergh Ctr Stn,['809'],1,7_Lindbergh Ctr Stn,['7'],1.0,both,False,False
903253,809_Lindbergh Ctr Stn,['809'],1,7_Lindbergh Ctr Stn,['7'],1.0,both,False,False
903261,"856_Alex Way, 865_Ridgecrest Forest","['856', '865']",2,156_Boulder Park Dr,['156'],1.0,both,False,False
903263,3_HE Holmes Stn,['3'],1,3_HE Holmes Stn,['3'],1.0,both,True,True
903264,3_HE Holmes Stn,['3'],1,3_HE Holmes Stn,['3'],1.0,both,True,True
903265,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903266,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903267,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903268,68_Ashby Stn,['68'],1,,,,left_only,False,False
903270,116_Indian Creek Stn,['116'],1,116_Kensington Stn,['116'],1.0,both,True,False
903271,116_Mall at Stonecrest,['116'],1,116_Mall at Stonecrest,['116'],1.0,both,True,True
903274,116_Indian Creek Stn,['116'],1,116_Kensington Stn,['116'],1.0,both,True,False
903275,111_Mall at Stonecrest,['111'],1,111_South DeKalb Mall,['111'],1.0,both,True,False
903276,111_Indian Creek Stn,['111'],1,111_Kensington Stn,['111'],1.0,both,True,False
903281,816_Emory University,['816'],1,51_Candler Park Stn,['51'],1.0,both,False,False
903282,816_Five Points Stn,['816'],1,51_West Lake Stn,['51'],1.0,both,False,False
903283,816_Emory University,['816'],1,51_Candler Park Stn,['51'],1.0,both,False,False
903284,816_Five Points Stn,['816'],1,51_West Lake Stn,['51'],1.0,both,False,False
903287,165_HE Holmes Stn,['165'],1,"156_HE Holmes Stn, 165_HE Holmes Stn","['156', '165']",2.0,both,False,False
903288,165_HE Holmes Stn,['165'],1,"156_HE Holmes Stn, 165_HE Holmes Stn","['156', '165']",2.0,both,False,False
903289,165_HE Holmes Stn,['165'],1,165_HE Holmes Stn,['165'],1.0,both,True,True
903290,165_HE Holmes Stn,['165'],1,165_HE Holmes Stn,['165'],1.0,both,True,True
903296,"153_HE Holmes Stn, 51_HE Holmes Stn, 60_HE Holmes Stn, 850_HE Holmes Stn, 856_HE Holmes Stn, 865_HE Holmes Stn","['153', '51', '60', '850', '856', '865']",6,"14_HE Holmes Stn, 154_HE Holmes Stn, 156_HE Holmes Stn, 26_HE Homes Stn","['14', '154', '156', '26']",4.0,both,False,False
903297,66_HE Holmes Stn,['66'],1,,,,left_only,False,False
903298,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903299,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903300,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903301,"111_Kensington Stn, 116_Indian Creek Stn, 119_Indian Creek Stn","['111', '116', '119']",3,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,True,False
903302,119_Kensington Stn,['119'],1,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,False,False
903304,119_Kensington Stn,['119'],1,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,False,False
903305,115_Kensington Stn,['115'],1,115_Avondale Stn,['115'],1.0,both,True,False
903308,"71_West End Stn, 73_HE Holmes Stn","['71', '73']",2,"71_West End Stn, 73_HE Homes Stn","['71', '73']",2.0,both,True,False
903312,165_HE Holmes Stn,['165'],1,165_HE Holmes Stn,['165'],1.0,both,True,True
903313,165_HE Holmes Stn,['165'],1,165_HE Holmes Stn,['165'],1.0,both,True,True
903315,66_Camp Crk Mktplc,['66'],1,,,,left_only,False,False
903316,66_HE Holmes Stn,['66'],1,,,,left_only,False,False
903317,68_Ashby Stn,['68'],1,66_Greenbriar Mall,['66'],1.0,both,False,False
903318,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903319,66_Camp Crk Mktplc,['66'],1,,,,left_only,False,False
903320,"153_Sewanee Ave, 165_Barge RdP&R Lot, 3_Browntown Rd, 51_Ridgecrest Forest, 60_Moores Mill Ctr, 66_Camp Crk Mktplc, 68_Helene Mills Sr Ctr, 73_Atl Gateway Pk, 850_Alex Way, 856_Ashby Stn, 865_North Avenue Stn, 867_Atl Industrial Pk","['153', '165', '3', '51', '60', '66', '68', '73', '850', '856', '865', '867']",12,"14_HE Holmes Stn, 14_Midtown Stn, 154_HE Holmes Stn, 154_Skipper Dr, 156_Boulder Park Dr, 156_HE Holmes Stn, 165_College Park Stn, 165_HE Holmes Stn, 26_Bankhead Stn, 26_HE Homes Stn, 3_Ashby Stn, 3_HE Holmes Stn, 66_HE Holmes Stn, 73_Boat Rock Rd/Reynolds Rd SW, 73_HE Homes Stn","['14', '14', '154', '154', '156', '156', '165', '165', '26', '26', '3', '3', '66', '73', '73']",15.0,both,False,False
903321,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903322,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903323,"111_Indian Creek Stn, 116_Indian Creek Stn, 119_Kensington Stn","['111', '116', '119']",3,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,True,False
903324,119_Kensington Stn,['119'],1,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,False,False
903325,119_Kensington Stn,['119'],1,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,False,False
903326,119_Kensington Stn,['119'],1,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,False,False
903327,115_Mall at Stonecrest,['115'],1,115_Mall at Stonecrest,['115'],1.0,both,True,True
903328,115_Kensington Stn,['115'],1,115_Avondale Stn,['115'],1.0,both,True,False
903330,115_Mall at Stonecrest,['115'],1,115_Mall at Stonecrest,['115'],1.0,both,True,True
903332,"3_HE Holmes Stn, 816_Five Points Stn","['3', '816']",2,,,,left_only,False,False
903333,115_Kensington Stn,['115'],1,115_Avondale Stn,['115'],1.0,both,True,False
903334,121_N Royal Atl Dr,['121'],1,"121_Doraville Stn, 121_Greer Cir","['121', '121']",2.0,both,False,False
903335,121_N Royal Atl Dr,['121'],1,"121_Doraville Stn, 121_Greer Cir","['121', '121']",2.0,both,False,False
903336,26_Five Points Stn,['26'],1,,,,left_only,False,False
903338,47_Brookhaven Stn,['47'],1,46_Brookhaven Stn,['46'],1.0,both,False,False
903343,165_Barge RdP&R Lot,['165'],1,165_College Park Stn,['165'],1.0,both,True,False
903344,165_Barge RdP&R Lot,['165'],1,165_College Park Stn,['165'],1.0,both,True,False
903346,165_Barge RdP&R Lot,['165'],1,165_College Park Stn,['165'],1.0,both,True,False
903347,71_Fulton Ind Blvd,['71'],1,71_Boat Rock Rd/Reynolds Rd SW,['71'],1.0,both,True,False
903351,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903353,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903355,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903357,121_Kensington Stn,['121'],1,121_Kensington Stn,['121'],1.0,both,True,True
903358,121_Kensington Stn,['121'],1,121_Kensington Stn,['121'],1.0,both,True,True
903359,"121_Kensington Stn, 125_Kensington Stn, 221_Kensington Stn","['121', '125', '221']",3,"121_Kensington Stn, 125_Kensington Stn","['121', '125']",2.0,both,False,False
903360,117_Xpress P&R Lot,['117'],1,118_Juliette Rd,['118'],1.0,both,False,False
903361,117_Avondale Stn,['117'],1,118_Avondale Stn,['118'],1.0,both,False,False
903368,165_Barge RdP&R Lot,['165'],1,165_College Park Stn,['165'],1.0,both,True,False
903370,165_Barge RdP&R Lot,['165'],1,165_College Park Stn,['165'],1.0,both,True,False
903371,165_Barge RdP&R Lot,['165'],1,165_College Park Stn,['165'],1.0,both,True,False
903372,71_West End Stn,['71'],1,71_West End Stn,['71'],1.0,both,True,True
903373,71_Fulton Ind Blvd,['71'],1,71_Boat Rock Rd/Reynolds Rd SW,['71'],1.0,both,True,False
903374,71_Fulton Ind Blvd,['71'],1,71_Boat Rock Rd/Reynolds Rd SW,['71'],1.0,both,True,False
903376,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903377,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903379,68_HE Holmes Stn,['68'],1,,,,left_only,False,False
903384,125_Briarcliff/Randolph,['125'],1,125_Dunwoody Stn,['125'],1.0,both,True,False
903385,125_Kensington Stn,['125'],1,125_Kensington Stn,['125'],1.0,both,True,True
903386,"111_Kensington Stn, 116_Indian Creek Stn, 119_Indian Creek Stn","['111', '116', '119']",3,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,True,False
903387,"111_Mall at Stonecrest, 116_Goldsmith P&R Lot, 119_Mall at Stonecrest","['111', '116', '119']",3,"111_South DeKalb Mall, 116_Mall at Stonecrest, 119_Goldsmith P&R Lot","['111', '116', '119']",3.0,both,True,False
903388,125_Briarcliff/Randolph,['125'],1,125_Dunwoody Stn,['125'],1.0,both,True,False
903391,"111_Mall at Stonecrest, 116_Candler Park Stn, 119_Goldsmith P&R Lot, 119_Kensington Stn, 24_Mall at Stonecrest","['111', '116', '119', '119', '24']",5,"111_South DeKalb Mall, 116_Mall at Stonecrest, 119_Goldsmith P&R Lot","['111', '116', '119']",3.0,both,False,False
903401,809_King Memorial Stn,['809'],1,7_West End Stn,['7'],1.0,both,False,False
903402,809_King Memorial Stn,['809'],1,7_West End Stn,['7'],1.0,both,False,False
903404,809_King Memorial Stn,['809'],1,,,,left_only,False,False
903406,71_Fulton Ind Blvd,['71'],1,71_Boat Rock Rd/Reynolds Rd SW,['71'],1.0,both,True,False
903407,71_West End Stn,['71'],1,71_West End Stn,['71'],1.0,both,True,True
903412,68_Ashby Stn,['68'],1,66_Greenbriar Mall,['66'],1.0,both,False,False
903413,68_Ashby Stn,['68'],1,66_Greenbriar Mall,['66'],1.0,both,False,False
903414,68_Ashby Stn,['68'],1,66_Greenbriar Mall,['66'],1.0,both,False,False
903419,68_Ashby Stn,['68'],1,,,,left_only,False,False
903420,68_Ashby Stn,['68'],1,,,,left_only,False,False
903421,116_Indian Creek Stn,['116'],1,116_Kensington Stn,['116'],1.0,both,True,False
903423,116_Mall at Stonecrest,['116'],1,116_Mall at Stonecrest,['116'],1.0,both,True,True
903424,"111_Goldsmith P&R Lot, 116_Mall at Stonecrest, 119_Mall at Stonecrest","['111', '116', '119']",3,"111_South DeKalb Mall, 116_Mall at Stonecrest, 119_Goldsmith P&R Lot","['111', '116', '119']",3.0,both,True,False
903425,"111_Goldsmith P&R Lot, 116_Mall at Stonecrest, 119_Mall at Stonecrest","['111', '116', '119']",3,"111_South DeKalb Mall, 116_Mall at Stonecrest, 119_Goldsmith P&R Lot","['111', '116', '119']",3.0,both,True,False
903427,"111_Indian Creek Stn, 116_Indian Creek Stn, 119_Kensington Stn","['111', '116', '119']",3,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,True,False
903428,"111_Indian Creek Stn, 116_Kensington Stn, 119_Indian Creek Stn","['111', '116', '119']",3,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,True,False
903430,809_King Memorial Stn,['809'],1,7_West End Stn,['7'],1.0,both,False,False
903432,809_King Memorial Stn,['809'],1,7_West End Stn,['7'],1.0,both,False,False
903433,809_King Memorial Stn,['809'],1,,,,left_only,False,False
903445,68_Ashby Stn,['68'],1,,,,left_only,False,False
903446,68_Ashby Stn,['68'],1,,,,left_only,False,False
903447,68_Ashby Stn,['68'],1,,,,left_only,False,False
903448,"153_Alex Way, 51_Atl Industrial Pk, 60_Moores Mill Ctr, 850_Ridgecrest Forest, 856_North Avenue Stn, 865_Browntown Rd","['153', '51', '60', '850', '856', '865']",6,"14_Midtown Stn, 26_Bankhead Stn","['14', '26']",2.0,both,False,False
903449,116_Indian Creek Stn,['116'],1,116_Kensington Stn,['116'],1.0,both,True,False
903451,"111_Kensington Stn, 116_Indian Creek Stn, 119_Indian Creek Stn","['111', '116', '119']",3,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,True,False
903452,"111_Kensington Stn, 116_Indian Creek Stn, 119_Indian Creek Stn","['111', '116', '119']",3,"111_Kensington Stn, 116_Kensington Stn, 119_Kensington Stn","['111', '116', '119']",3.0,both,True,False
903453,116_Mall at Stonecrest,['116'],1,116_Mall at Stonecrest,['116'],1.0,both,True,True
903454,116_Mall at Stonecrest,['116'],1,116_Mall at Stonecrest,['116'],1.0,both,True,True
903455,"111_Goldsmith P&R Lot, 116_Mall at Stonecrest, 119_Mall at Stonecrest","['111', '116', '119']",3,"111_South DeKalb Mall, 116_Mall at Stonecrest, 119_Goldsmith P&R Lot","['111', '116', '119']",3.0,both,True,False
903456,809_King Memorial Stn,['809'],1,7_West End Stn,['7'],1.0,both,False,False
903457,899_Georgia State Stn,['899'],1,7_West End Stn,['7'],1.0,both,False,False
903459,"3_Helene Mills Sr Ctr, 899_North Avenue Stn","['3', '899']",2,7_Lindbergh Ctr Stn,['7'],1.0,both,False,False
903460,809_Lindbergh Ctr Stn,['809'],1,7_Lindbergh Ctr Stn,['7'],1.0,both,False,False
903461,809_King Memorial Stn,['809'],1,7_West End Stn,['7'],1.0,both,False,False
903462,"3_Georgia State Stn, 899_HE Holmes Stn","['3', '899']",2,7_West End Stn,['7'],1.0,both,False,False
903463,809_King Memorial Stn,['809'],1,7_West End Stn,['7'],1.0,both,False,False
903464,"111_Mall at Stonecrest, 116_Mall at Stonecrest, 119_Goldsmith P&R Lot","['111', '116', '119']",3,"111_South DeKalb Mall, 116_Mall at Stonecrest, 119_Goldsmith P&R Lot","['111', '116', '119']",3.0,both,True,False
903465,125_Briarcliff/Randolph,['125'],1,125_Dunwoody Stn,['125'],1.0,both,True,False
903466,125_Briarcliff/Randolph,['125'],1,125_Dunwoody Stn,['125'],1.0,both,True,False
903471,117_Avondale Stn,['117'],1,118_Avondale Stn,['118'],1.0,both,False,False
903475,119_Kensington Stn,['119'],1,118_Avondale Stn,['118'],1.0,both,False,False
903476,850_HE Holmes Stn,['850'],1,,,,left_only,False,False
903477,850_HE Holmes Stn,['850'],1,,,,left_only,False,False
903479,850_HE Holmes Stn,['850'],1,,,,left_only,False,False
903481,120_Goldsmith P&R Lot,['120'],1,120_Juliette Rd,['120'],1.0,both,True,False
903482,120_Goldsmith P&R Lot,['120'],1,120_Juliette Rd,['120'],1.0,both,True,False
903483,120_Goldsmith P&R Lot,['120'],1,120_Juliette Rd,['120'],1.0,both,True,False
903484,120_Goldsmith P&R Lot,['120'],1,120_Juliette Rd,['120'],1.0,both,True,False
903485,120_Avondale Stn,['120'],1,120_Decatur Stn,['120'],1.0,both,True,False
903486,120_Avondale Stn,['120'],1,120_Decatur Stn,['120'],1.0,both,True,False
903494,51_HE Holmes Stn,['51'],1,,,,left_only,False,False
903497,867_Sewanee Ave,['867'],1,,,,left_only,False,False
903498,8_Brookhaven Stn,['8'],1,,,,left_only,False,False
903499,36_Decatur Stn,['36'],1,,,,left_only,False,False
903500,36_Decatur Stn,['36'],1,,,,left_only,False,False
903501,36_Decatur Stn,['36'],1,,,,left_only,False,False
903502,36_Midtown Stn,['36'],1,,,,left_only,False,False
903503,"121_Kensington Stn, 221_Kensington Stn","['121', '221']",2,121_Kensington Stn,['121'],1.0,both,False,False
903503,"121_Kensington Stn, 221_Kensington Stn","['121', '221']",2,121_Kensington Stn,['121'],1.0,both,False,False
903504,121_Kensington Stn,['121'],1,121_Kensington Stn,['121'],1.0,both,True,True
903505,121_Kensington Stn,['121'],1,121_Kensington Stn,['121'],1.0,both,True,True
903506,"121_Kensington Stn, 221_Kensington Stn","['121', '221']",2,121_Kensington Stn,['121'],1.0,both,False,False
903507,"121_Juliette Rd, 221_N Royal Atl Dr","['121', '221']",2,"121_Doraville Stn, 121_Greer Cir","['121', '121']",2.0,both,False,False
903508,850_HE Holmes Stn,['850'],1,,,,left_only,False,False
903509,850_HE Holmes Stn,['850'],1,,,,left_only,False,False
903510,850_HE Holmes Stn,['850'],1,,,,left_only,False,False
903512,73_Atl Gateway Pk,['73'],1,73_Boat Rock Rd/Reynolds Rd SW,['73'],1.0,both,True,False
903513,73_Atl Gateway Pk,['73'],1,73_Boat Rock Rd/Reynolds Rd SW,['73'],1.0,both,True,False
903514,73_Atl Gateway Pk,['73'],1,73_Boat Rock Rd/Reynolds Rd SW,['73'],1.0,both,True,False
903516,73_Atl Gateway Pk,['73'],1,73_Boat Rock Rd/Reynolds Rd SW,['73'],1.0,both,True,False
903520,73_HE Holmes Stn,['73'],1,73_HE Homes Stn,['73'],1.0,both,True,False
903532,850_Atl Industrial Pk,['850'],1,154_Skipper Dr,['154'],1.0,both,False,False
903536,125_Kensington Stn,['125'],1,125_Kensington Stn,['125'],1.0,both,True,True
903542,60_Moores Mill Ctr,['60'],1,14_Midtown Stn,['14'],1.0,both,False,False
903545,"850_Alex Way, 856_Atl Industrial Pk","['850', '856']",2,154_Skipper Dr,['154'],1.0,both,False,False
903546,50_North Avenue Stn,['50'],1,2_Candler Park Stn,['2'],1.0,both,False,False
903548,68_HE Holmes Stn,['68'],1,3_Ashby Stn,['3'],1.0,both,False,False
903549,68_HE Holmes Stn,['68'],1,3_Ashby Stn,['3'],1.0,both,False,False
903551,"850_Alex Way, 856_Atl Industrial Pk","['850', '856']",2,154_Skipper Dr,['154'],1.0,both,False,False
903552,856_HE Holmes Stn,['856'],1,154_HE Holmes Stn,['154'],1.0,both,False,False
903553,856_HE Holmes Stn,['856'],1,,,,left_only,False,False
903565,8_Brookhaven Stn,['8'],1,,,,left_only,False,False
903566,8_Brookhaven Stn,['8'],1,,,,left_only,False,False
903568,36_Decatur Stn,['36'],1,15_South Park Blvd,['15'],1.0,both,False,False
903569,73_HE Holmes Stn,['73'],1,73_HE Homes Stn,['73'],1.0,both,True,False
903570,73_HE Holmes Stn,['73'],1,73_HE Homes Stn,['73'],1.0,both,True,False
903573,58_West End Stn,['58'],1,,,,left_only,False,False
903574,58_West End Stn,['58'],1,,,,left_only,False,False
903575,58_West End Stn,['58'],1,,,,left_only,False,False
903576,58_West End Stn,['58'],1,,,,left_only,False,False
903577,58_West End Stn,['58'],1,,,,left_only,False,False
903578,36_Decatur Stn,['36'],1,,,,left_only,False,False
903579,19_Chamblee Stn,['19'],1,17_Lenox Stn,['17'],1.0,both,False,False
903580,"123_Tuckersone Pkwy, 75_N DeKalb Mall","['123', '75']",2,127_Emory Decatur Hosp,['127'],1.0,both,False,False
903581,"19_Chamblee Stn, 19_East Lake Stn","['19', '19']",2,"17_Avondale Stn, 17_Lenox Stn","['17', '17']",2.0,both,False,False
903582,19_East Lake Stn,['19'],1,17_Avondale Stn,['17'],1.0,both,False,False
903584,117_Avondale Stn,['117'],1,118_Avondale Stn,['118'],1.0,both,False,False
903585,117_Avondale Stn,['117'],1,118_Avondale Stn,['118'],1.0,both,False,False
903586,117_Avondale Stn,['117'],1,118_Avondale Stn,['118'],1.0,both,False,False
903587,"117_Brookhaven Stn, 8_Avondale Stn","['117', '8']",2,118_Avondale Stn,['118'],1.0,both,False,False
903588,117_Avondale Stn,['117'],1,"118_Avondale Stn, 127_Vista Brook Dr","['118', '127']",2.0,both,False,False
903589,117_Avondale Stn,['117'],1,"118_Avondale Stn, 127_Vista Brook Dr","['118', '127']",2.0,both,False,False
903590,117_Avondale Stn,['117'],1,"118_Avondale Stn, 127_Vista Brook Dr","['118', '127']",2.0,both,False,False
903591,117_Xpress P&R Lot,['117'],1,,,,left_only,False,False
903592,117_Xpress P&R Lot,['117'],1,118_Juliette Rd,['118'],1.0,both,False,False
903593,117_Xpress P&R Lot,['117'],1,118_Juliette Rd,['118'],1.0,both,False,False
903595,865_HE Holmes Stn,['865'],1,156_HE Holmes Stn,['156'],1.0,both,False,False
903596,853_Skipper Dr,['853'],1,154_Skipper Dr,['154'],1.0,both,False,False
903597,865_HE Holmes Stn,['865'],1,156_HE Holmes Stn,['156'],1.0,both,False,False
903598,865_HE Holmes Stn,['865'],1,156_HE Holmes Stn,['156'],1.0,both,False,False
903599,856_Alex Way,['856'],1,156_Boulder Park Dr,['156'],1.0,both,False,False
903600,50_UPS Distribution Ctr,['50'],1,2_UPS Distribution Ctr,['2'],1.0,both,False,False
903601,"26_Bolton Rd, 26_North Avenue Stn, 50_Five Points Stn","['26', '26', '50']",3,"26_HE Homes Stn, 2_Candler Park Stn","['2', '26']",2.0,both,False,False
903602,"26_Bolton Rd, 26_Five Points Stn","['26', '26']",2,26_HE Homes Stn,['26'],1.0,both,False,False
903603,68_HE Holmes Stn,['68'],1,3_Ashby Stn,['3'],1.0,both,False,False
903604,"26_Bolton Rd, 26_Five Points Stn","['26', '26']",2,26_HE Homes Stn,['26'],1.0,both,False,False
903605,120_Avondale Stn,['120'],1,120_Decatur Stn,['120'],1.0,both,True,False
903606,120_Avondale Stn,['120'],1,120_Decatur Stn,['120'],1.0,both,True,False
903609,117_Xpress P&R Lot,['117'],1,118_Juliette Rd,['118'],1.0,both,False,False
903610,117_Avondale Stn,['117'],1,"118_Avondale Stn, 127_Vista Brook Dr","['118', '127']",2.0,both,False,False
903611,117_Avondale Stn,['117'],1,"118_Avondale Stn, 127_Vista Brook Dr","['118', '127']",2.0,both,False,False
