StopAbbr,BusStopType,LineAbbr,IsTP,IsEOL,Helper-0,Helper-1,Helper-2,Helper-3,Helper-4,Helper-5,Helper-6,Helper-7,Helper-8,Helper-9,Helper-10,Helper-11,EOL-0,EOL-1,EOL-2,EOL-3,EOL-4,EOL-5,EOL-6,EOL-7,EOL-8,EOL-9,EOL-10,EOL-11,EOL-12,CountEOL
131138,SGN,86,FALSE,FALSE,131138-86-Eastbound-35,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
131144,SGN,86,TRUE,FALSE,131144-86-Eastbound-41,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
131148,SGN,86,FALSE,FALSE,131148-86-Westbound-36,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
131150,SGN,86,FALSE,FALSE,131150-86-Eastbound-36,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
131152,SGN,86,FALSE,FALSE,131152-86-Westbound-43,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
131154,SGN,111;86,FALSE,FALSE,131154-86-Eastbound-45,131154-111-Eastbound-38,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
131156,SGN,111;86,FALSE,FALSE,131156-111-Westbound-45,131156-86-Westbound-33,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
131158,SGN,186,FALSE,FALSE,131158-186-Eastbound-37,,,,,,,,,,,,Snapfinger Wds Dr,,,,,,,,,,,,,1
131162,SGN,86,FALSE,FALSE,131162-86-Eastbound-37,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
131166,SNT,111,FALSE,FALSE,131166-111-Westbound-48,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
131172,SGN,186,FALSE,FALSE,131172-186-Eastbound-33,,,,,,,,,,,,Snapfinger Wds Dr,,,,,,,,,,,,,1
131174,SGN,186,FALSE,FALSE,131174-186-Eastbound-29,,,,,,,,,,,,Snapfinger Wds Dr,,,,,,,,,,,,,1
132002,SGN,111,FALSE,FALSE,132002-111-Westbound-34,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
132004,SAT,111,FALSE,FALSE,132004-111-Westbound-35,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
132006,SGN,111,FALSE,FALSE,132006-111-Westbound-37,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
132008,SNT,111;86,FALSE,FALSE,132008-111-Westbound-39,132008-86-Westbound-27,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
132010,SNT,111;86,FALSE,FALSE,132010-111-Westbound-41,132010-86-Westbound-29,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
132012,SGN,111;86,FALSE,FALSE,132012-111-Westbound-42,132012-86-Westbound-30,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
132020,SNT,115,FALSE,FALSE,132020-115-Westbound-34,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
132022,SGN,115,FALSE,FALSE,132022-115-Eastbound-27,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132024,SGN,115,FALSE,FALSE,132024-115-Eastbound-28,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132026,SNT,115,FALSE,FALSE,132026-115-Westbound-33,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
132028,SGN,115,FALSE,FALSE,132028-115-Eastbound-29,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132030,SNT,115,FALSE,FALSE,132030-115-Westbound-32,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
132032,SAT,115,FALSE,FALSE,132032-115-Eastbound-30,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132048,SGN,111;86,FALSE,FALSE,132048-111-Eastbound-40,132048-86-Eastbound-47,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
132050,SAT,111;86,FALSE,FALSE,132050-111-Eastbound-41,132050-86-Eastbound-48,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
132052,SGN,111;86,FALSE,FALSE,132052-86-Eastbound-49,132052-111-Eastbound-42,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
132054,SGN,111;86,FALSE,FALSE,132054-86-Eastbound-50,132054-111-Eastbound-43,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
132056,SGN,111,FALSE,FALSE,132056-111-Eastbound-45,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132058,SGN,111,FALSE,FALSE,132058-111-Eastbound-46,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132062,SGN,86,FALSE,FALSE,132062-86-Eastbound-52,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132064,SGN,86,FALSE,FALSE,132064-86-Westbound-24,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
132080,SGN,86,FALSE,FALSE,132080-86-Westbound-25,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
132082,SGN,86,FALSE,FALSE,132082-86-Eastbound-51,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132106,SGN,111;86,FALSE,FALSE,132106-111-Westbound-38,132106-86-Westbound-26,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
132114,SGN,111,FALSE,FALSE,132114-111-Eastbound-44,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132116,SNT,111;86,FALSE,FALSE,132116-111-Westbound-40,132116-86-Westbound-28,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
132118,SGN,111,FALSE,FALSE,132118-111-Eastbound-47,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132120,SGN,111,FALSE,FALSE,132120-111-Westbound-36,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
132122,SGN,86,FALSE,FALSE,132122-86-Eastbound-53,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132124,SGN,86,FALSE,FALSE,132124-86-Eastbound-54,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132126,SGN,86,FALSE,FALSE,132126-86-Eastbound-55,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132128,SGN,86,FALSE,FALSE,132128-86-Eastbound-56,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132130,SGN,86,FALSE,FALSE,132130-86-Eastbound-57,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132132,SGN,86,FALSE,FALSE,132132-86-Eastbound-58,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
132134,SNT,117;86,FALSE,FALSE,132134-117-Eastbound-84,132134-86-Eastbound-60,,,,,,,,,,,Mall at Stonecrest,Xpress P&R Lot,,,,,,,,,,,,2
132142,SGN,117,FALSE,FALSE,132142-117-Eastbound-87,,,,,,,,,,,,Xpress P&R Lot,,,,,,,,,,,,,1
133002,SGN,111,FALSE,FALSE,133002-111-Eastbound-48,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133004,SGN,111,FALSE,FALSE,133004-111-Eastbound-49,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133006,SGN,117,FALSE,FALSE,133006-117-Eastbound-81,,,,,,,,,,,,Xpress P&R Lot,,,,,,,,,,,,,1
133008,SGN,117,FALSE,FALSE,133008-117-Eastbound-82,,,,,,,,,,,,Xpress P&R Lot,,,,,,,,,,,,,1
133014,SGN,86,FALSE,FALSE,133014-86-Eastbound-66,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133015,SGN,86,FALSE,FALSE,133015-86-Eastbound-67,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133018,SNT,117;86,FALSE,FALSE,133018-86-Eastbound-61,133018-117-Eastbound-85,,,,,,,,,,,Mall at Stonecrest,Xpress P&R Lot,,,,,,,,,,,,2
133020,SNT,111;86,FALSE,FALSE,133020-111-Westbound-22,133020-86-Westbound-8,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
133022,SNT,111;86,FALSE,FALSE,133022-111-Westbound-23,133022-86-Westbound-9,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
133028,SGN,86,FALSE,FALSE,133028-86-Westbound-12,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133029,SNT,86,FALSE,FALSE,133029-86-Westbound-11,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133030,SGN,86,FALSE,FALSE,133030-86-Westbound-13,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133032,SGN,115,FALSE,FALSE,133032-115-Eastbound-37,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133038,SNT,117,FALSE,FALSE,133038-117-Westbound-3,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
133040,SGN,117,FALSE,FALSE,133040-117-Westbound-4,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
133042,SAT,111,FALSE,FALSE,133042-111-Westbound-33,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
133044,SNT,117,FALSE,FALSE,133044-117-Westbound-2,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
133046,BEN,115,FALSE,FALSE,133046-115-Westbound-31,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133048,SGN,115,FALSE,FALSE,133048-115-Westbound-24,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133049,SGN,115,FALSE,FALSE,133049-115-Westbound-30,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133050,SAT,115,FALSE,FALSE,133050-115-Westbound-29,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133052,SGN,115,TRUE,FALSE,133052-115-Eastbound-32,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133064,SGN,115,FALSE,FALSE,133064-115-Eastbound-34,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133066,SGN,115,FALSE,FALSE,133066-115-Westbound-27,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133074,SSA,111,FALSE,FALSE,133074-111-Westbound-30,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
133078,SAT,117,FALSE,FALSE,133078-117-Westbound-7,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
133081,SGN,115,FALSE,FALSE,133081-115-Eastbound-36,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133083,SGN,115,FALSE,FALSE,133083-115-Eastbound-38,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133085,SGN,115,FALSE,FALSE,133085-115-Eastbound-39,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133087,SGN,115,FALSE,FALSE,133087-115-Eastbound-40,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133091,BEN,115,FALSE,FALSE,133091-115-Eastbound-43,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133095,SAT,115,FALSE,FALSE,133095-115-Westbound-18,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133097,SGN,115,FALSE,FALSE,133097-115-Westbound-20,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133099,SGN,115,FALSE,FALSE,133099-115-Westbound-22,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133111,SGN,115,FALSE,FALSE,133111-115-Eastbound-33,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133115,SGN,115,FALSE,FALSE,133115-115-Westbound-21,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133124,SGN,115,FALSE,FALSE,133124-115-Westbound-19,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133126,SGN,115,FALSE,FALSE,133126-115-Eastbound-41,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133128,SGN,86,FALSE,FALSE,133128-86-Eastbound-63,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133130,SNT,86,FALSE,FALSE,133130-86-Westbound-16,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133132,SGN,115,FALSE,FALSE,133132-115-Eastbound-31,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133136,SGN,111,FALSE,FALSE,133136-111-Westbound-26,133136-111-Eastbound-56,,,,,,,,,,,Mall at Stonecrest,Indian Creek Stn,,,,,,,,,,,,2
133138,SGN,115,FALSE,FALSE,133138-115-Westbound-16,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133140,SGN,115,FALSE,FALSE,133140-115-Eastbound-44,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133142,SNT,115,FALSE,FALSE,133142-115-Westbound-17,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133144,SNT,115,FALSE,FALSE,133144-115-Westbound-26,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133146,SGN,115,FALSE,FALSE,133146-115-Eastbound-42,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133148,SGN,115,TRUE,FALSE,133148-115-Eastbound-47,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133150,BEN,115,FALSE,FALSE,133150-115-Eastbound-35,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133152,SGN,115,FALSE,FALSE,133152-115-Eastbound-45,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133154,SGN,86,FALSE,FALSE,133154-86-Eastbound-64,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
133156,SGN,86,FALSE,FALSE,133156-86-Westbound-14,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133158,SGN,115,FALSE,FALSE,133158-115-Westbound-15,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
133162,SGN,111,FALSE,FALSE,133162-111-Westbound-27,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
133164,BEN,111,FALSE,FALSE,133164-111-Westbound-29,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
133166,SNT,111,TRUE,FALSE,133166-111-Westbound-32,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134001,SNT,115,FALSE,FALSE,134001-115-Westbound-23,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
134003,SNT,115,FALSE,FALSE,134003-115-Westbound-25,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
134004,SGN,86,TRUE,FALSE,134004-86-Eastbound-73,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134005,SNT,115,TRUE,FALSE,134005-115-Westbound-28,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
134010,SGN,116,FALSE,FALSE,134010-116-Westbound-6,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134013,SGN,116,FALSE,FALSE,134013-116-Eastbound-43,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134014,SGN,116,FALSE,FALSE,134014-116-Westbound-9,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134015,SGN,116,FALSE,FALSE,134015-116-Westbound-14,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134016,SNT,116,FALSE,FALSE,134016-116-Westbound-10,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134020,SHO,116,FALSE,FALSE,134020-116-Eastbound-47,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134024,SGN,111;86,FALSE,FALSE,134024-86-Eastbound-69,134024-111-Eastbound-58,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
134036,SGN,116,FALSE,FALSE,134036-116-Eastbound-50,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134038,STR,116,FALSE,FALSE,134038-116-Eastbound-51,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134040,SGN,116,FALSE,FALSE,134040-116-Eastbound-52,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134042,SGN,116,FALSE,FALSE,134042-116-Eastbound-53,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134048,SGN,111;86,FALSE,FALSE,134048-86-Eastbound-70,134048-111-Eastbound-59,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
134050,SGN,86,FALSE,FALSE,134050-86-Westbound-5,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
134052,SNT,111;86,TRUE,FALSE,134052-111-Westbound-20,134052-86-Westbound-6,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
134056,SGN,116,FALSE,FALSE,134056-116-Westbound-12,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134058,SGN,116,FALSE,FALSE,134058-116-Westbound-13,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134064,SGN,116,FALSE,FALSE,134064-116-Eastbound-44,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134066,SGN,116,FALSE,FALSE,134066-116-Eastbound-45,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134078,SNT,111;86,FALSE,FALSE,134078-111-Westbound-21,134078-86-Westbound-7,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
134080,SNT,116,FALSE,FALSE,134080-116-Westbound-5,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134084,SGN,111;86,FALSE,FALSE,134084-86-Eastbound-71,134084-111-Eastbound-60,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
134088,SAT,111;115;116;86,TRUE,TRUE,134088-86-Westbound-1,134088-116-Westbound-1,134088-111-Westbound-1,134088-115-Westbound-1,,,,,,,,,Kensington Stn,Indian Creek Stn,Kensington Stn,Indian Creek Stn,,,,,,,,,,4
134090,SGN,116;86,FALSE,FALSE,134090-86-Eastbound-74,134090-116-Eastbound-54,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
134092,SAT,116;86,FALSE,FALSE,134092-86-Westbound-4,134092-116-Westbound-4,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
134094,SGN,115,FALSE,FALSE,134094-115-Eastbound-46,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134096,SGN,115,FALSE,FALSE,134096-115-Westbound-14,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
134102,STR,116,FALSE,FALSE,134102-116-Westbound-7,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134104,STR,116,FALSE,FALSE,134104-116-Westbound-8,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134106,SGN,116,TRUE,FALSE,134106-116-Westbound-15,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
134110,SGN,116;86,FALSE,FALSE,134110-116-Eastbound-55,134110-86-Eastbound-75,,,,,,,,,,,Mall at Stonecrest,Mall at Stonecrest,,,,,,,,,,,,2
134112,BEN,116;86,FALSE,FALSE,134112-86-Westbound-3,134112-116-Westbound-3,,,,,,,,,,,Kensington Stn,Indian Creek Stn,,,,,,,,,,,,2
134114,SGN,116,FALSE,FALSE,134114-116-Eastbound-46,,,,,,,,,,,,Mall at Stonecrest,,,,,,,,,,,,,1
134116,SGN,116,FALSE,FALSE,134116-116-Westbound-11,,,,,,,,,,,,Indian Creek Stn,,,,,,,,,,,,,1
136002,SGN,172,FALSE,FALSE,136002-172-Northbound-58,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136004,SGN,172,FALSE,FALSE,136004-172-Northbound-57,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136006,SGN,172,FALSE,FALSE,136006-172-Northbound-56,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136008,SGN,172,FALSE,FALSE,136008-172-Southbound-9,,,,,,,,,,,,College Park Stn,,,,,,,,,,,,,1
136010,SGN,172,FALSE,FALSE,136010-172-Northbound-55,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136012,SGN,172,FALSE,FALSE,136012-172-Northbound-54,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136014,SGN,172,FALSE,FALSE,136014-172-Northbound-53,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136016,SGN,172;79,FALSE,FALSE,136016-172-Southbound-11,136016-79-Southbound-18,,,,,,,,,,,East Point Stn,College Park Stn,,,,,,,,,,,,2
136033,SGN,79,FALSE,FALSE,136033-79-Northbound-31,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136036,SGN,79,FALSE,FALSE,136036-79-Northbound-32,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136038,SGN,79,FALSE,FALSE,136038-79-Northbound-33,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136042,SGN,79,FALSE,FALSE,136042-79-Northbound-36,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136043,SGN,79,FALSE,FALSE,136043-79-Northbound-34,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136046,SGN,79,FALSE,FALSE,136046-79-Southbound-10,,,,,,,,,,,,East Point Stn,,,,,,,,,,,,,1
136048,SGN,79,FALSE,FALSE,136048-79-Southbound-11,,,,,,,,,,,,East Point Stn,,,,,,,,,,,,,1
136050,SGN,79,FALSE,FALSE,136050-79-Southbound-12,,,,,,,,,,,,East Point Stn,,,,,,,,,,,,,1
136052,SGN,79,FALSE,FALSE,136052-79-Southbound-13,,,,,,,,,,,,East Point Stn,,,,,,,,,,,,,1
136054,SGN,79,FALSE,FALSE,136054-79-Southbound-14,,,,,,,,,,,,East Point Stn,,,,,,,,,,,,,1
136056,SGN,79,FALSE,FALSE,136056-79-Southbound-15,,,,,,,,,,,,East Point Stn,,,,,,,,,,,,,1
136058,SGN,79,FALSE,FALSE,136058-79-Southbound-16,,,,,,,,,,,,East Point Stn,,,,,,,,,,,,,1
136062,SGN,79,FALSE,FALSE,136062-79-Southbound-17,,,,,,,,,,,,East Point Stn,,,,,,,,,,,,,1
136080,SGN,79,FALSE,FALSE,136080-79-Northbound-35,,,,,,,,,,,,Oakland City Stn,,,,,,,,,,,,,1
136086,SGN,42,FALSE,FALSE,136086-42-Southbound-62,,,,,,,,,,,,Lakewood Stn,,,,,,,,,,,,,1
136104,SGN,42,FALSE,FALSE,136104-42-Northbound-2,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
136106,SGN,42,FALSE,FALSE,136106-42-Northbound-3,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
136108,SGN,42,FALSE,FALSE,136108-42-Northbound-5,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
136110,SAT,172;42;79,FALSE,FALSE,136110-79-Northbound-30,136110-172-Northbound-52,136110-42-Southbound-58,,,,,,,,,,Lakewood Stn,Oakland City Stn,Oakland City Stn,,,,,,,,,,,3
136116,SGN,42,FALSE,FALSE,136116-42-Southbound-61,,,,,,,,,,,,Lakewood Stn,,,,,,,,,,,,,1
136124,SAT,172;42;79,FALSE,FALSE,136124-172-Southbound-12,136124-42-Northbound-6,136124-79-Southbound-19,,,,,,,,,,Five Points Stn,East Point Stn,College Park Stn,,,,,,,,,,,3
136132,SGN,42,FALSE,FALSE,136132-42-Southbound-60,,,,,,,,,,,,Lakewood Stn,,,,,,,,,,,,,1
136134,SGN,42,FALSE,FALSE,136134-42-Southbound-59,,,,,,,,,,,,Lakewood Stn,,,,,,,,,,,,,1
136140,SGN,172,FALSE,FALSE,136140-172-Southbound-6,,,,,,,,,,,,College Park Stn,,,,,,,,,,,,,1
136142,SGN,172,FALSE,FALSE,136142-172-Southbound-7,,,,,,,,,,,,College Park Stn,,,,,,,,,,,,,1
136148,SGN,172,FALSE,FALSE,136148-172-Southbound-8,,,,,,,,,,,,College Park Stn,,,,,,,,,,,,,1
136150,SGN,172,FALSE,FALSE,136150-172-Southbound-10,,,,,,,,,,,,College Park Stn,,,,,,,,,,,,,1
136901,STN,178;183;191;194;42,TRUE,False;True,136901-183-Westbound-1,136901-191-Southbound-1,136901-194-Southbound-1,136901-42-Northbound-1,136901-178-Southbound-1,,,,,,,,Five Points Stn,Hamilton Blvd,Barge RdP&R Lot,Justice Center,Southlake Mall,,,,,,,,,5
137008,SGN,95,FALSE,FALSE,137008-95-Southbound-17,,,,,,,,,,,,Hapeville,,,,,,,,,,,,,1
137010,SGN,155,FALSE,FALSE,137010-155-Northbound-4,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137012,SGN,155,FALSE,FALSE,137012-155-Northbound-5,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137014,SGN,42,TRUE,FALSE,137014-42-Southbound-52,,,,,,,,,,,,Lakewood Stn,,,,,,,,,,,,,1
137016,SGN,42,FALSE,FALSE,137016-42-Northbound-13,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
137020,SGN,42,FALSE,FALSE,137020-42-Northbound-14,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
137022,SGN,42,FALSE,FALSE,137022-42-Northbound-15,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
137024,SGN,42,FALSE,FALSE,137024-42-Northbound-16,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
137026,SNT,42,TRUE,FALSE,137026-42-Northbound-17,,,,,,,,,,,,Five Points Stn,,,,,,,,,,,,,1
137028,SGN,95,FALSE,FALSE,137028-95-Northbound-9,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137030,SGN,95,FALSE,FALSE,137030-95-Northbound-10,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137036,SGN,95,FALSE,FALSE,137036-95-Northbound-13,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137038,SGN,95,TRUE,FALSE,137038-95-Northbound-14,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137040,SNT,95,FALSE,FALSE,137040-95-Northbound-15,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137041,SGN,95,FALSE,FALSE,137041-95-Northbound-21,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137042,SGN,95,FALSE,FALSE,137042-95-Northbound-20,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137044,SNT,95,FALSE,FALSE,137044-95-Northbound-24,,,,,,,,,,,,West End Stn,,,,,,,,,,,,,1
137048,SGN,95,FALSE,FALSE,137048-95-Southbound-18,,,,,,,,,,,,Hapeville,,,,,,,,,,,,,1
137054,SNT,295;95,FALSE,FALSE,137054-295-Westbound-3,137054-95-Northbound-25,,,,,,,,,,,West End Stn,Oakland City Stn,,,,,,,,,,,,2
137056,SAT,295;95,False;True,FALSE,137056-95-Northbound-26,137056-295-Westbound-4,,,,,,,,,,,West End Stn,Oakland City Stn,,,,,,,,,,,,2
