StopAbbr,Route_EOL_existing,Route_EOL_bnr,_merge,Unchanged
213528,"['153_West End Stn', '58_Browntown Rd']",['26b_HE Homes Stn'],both,FALSE
213529,['800_Justice Center'],['800_Justice Center'],both,TRUE
213530,['800_Justice Center'],['800_Justice Center'],both,TRUE
213531,"['155_Five Points Stn', '42_Polar Rock Rd', '55_Five Points Stn']",['55_Five Points Stn'],both,FALSE
213532,['8_Avondale Stn'],,left_only,FALSE
213533,['14_Moores Mill Ctr'],,left_only,FALSE
213535,"['809_King Memorial Stn', '809_Lindbergh Ctr Stn']",,left_only,FALSE
213536,"['809_King Memorial Stn', '809_Lindbergh Ctr Stn']",,left_only,FALSE
213537,"['809_King Memorial Stn', '809_Lindbergh Ctr Stn']",,left_only,FALSE
213539,['9_King Memorial Stn'],,left_only,FALSE
213540,['14_Midtown Stn'],,left_only,FALSE
213541,['15_Bouldercrest Rd'],['15L_South Park Blvd'],both,FALSE
213542,['15_Bouldercrest Rd'],['32_Inman Park Stn'],both,FALSE
213543,['15_Bouldercrest Rd'],['32_Inman Park Stn'],both,FALSE
213544,['15_Bouldercrest Rd'],['32_Inman Park Stn'],both,FALSE
213545,['15_Bouldercrest Rd'],['32_Inman Park Stn'],both,FALSE
213546,['15_Bouldercrest Rd'],['32_Inman Park Stn'],both,FALSE
213547,"['15_South Park Blvd', '32_Bouldercrest Rd']",,left_only,FALSE
213548,['32_Inman Park Stn'],,left_only,FALSE
213549,"['15_South Park Blvd', '32_Bouldercrest Rd']",,left_only,FALSE
213550,"['15_Bouldercrest Rd', '32_South Park Blvd']",,left_only,FALSE
213551,['32_Inman Park Stn'],,left_only,FALSE
213552,"['15_Bouldercrest Rd', '32_South Park Blvd']",,left_only,FALSE
213553,['32_Inman Park Stn'],,left_only,FALSE
213554,['32_Inman Park Stn'],,left_only,FALSE
213555,['32_Inman Park Stn'],['15L_Lindbergh Ctr Stn'],both,FALSE
213556,['9_Rainbow Village'],,left_only,FALSE
213557,['9_King Memorial Stn'],,left_only,FALSE
213558,['899_North Avenue Stn'],,left_only,FALSE
213559,['899_Georgia State Stn'],,left_only,FALSE
213560,['899_North Avenue Stn'],,left_only,FALSE
213561,['899_Georgia State Stn'],,left_only,FALSE
213562,['899_North Avenue Stn'],,left_only,FALSE
213563,['899_Georgia State Stn'],,left_only,FALSE
213564,['899_Georgia State Stn'],,left_only,FALSE
213565,['899_North Avenue Stn'],,left_only,FALSE
213566,['899_Georgia State Stn'],,left_only,FALSE
213567,['27_Lenox Stn'],['7_Lindbergh Ctr Stn'],both,FALSE
213568,['809_Lindbergh Ctr Stn'],,left_only,FALSE
213569,['27_Arts Center Stn'],['7_West End Stn'],both,FALSE
213570,['816_Five Points Stn'],,left_only,FALSE
213571,['133_Northlake Mall'],,left_only,FALSE
213572,['133_Northlake Mall'],,left_only,FALSE
213573,['133_Northlake Mall'],,left_only,FALSE
213574,['133_Northlake Mall'],,left_only,FALSE
213575,['133_Northlake Mall'],['122_Avondale Stn'],both,FALSE
213576,"['126_Doraville Stn', '133_Lindbergh Ctr Stn', '30_Chamblee Stn']",,left_only,FALSE
213577,['133_Northlake Mall'],,left_only,FALSE
213578,['30_Lindbergh Ctr Stn'],,left_only,FALSE
213579,['30_Lindbergh Ctr Stn'],,left_only,FALSE
213580,['30_Northlake Mall'],['11_EXECUTIVE PARK DR NE @ ORTHO LN'],both,FALSE
213581,['27_Lenox Stn'],['15_Lindbergh Ctr Stn'],both,FALSE
213582,['27_Lenox Stn'],,left_only,FALSE
213583,['27_Arts Center Stn'],,left_only,FALSE
213584,['27_Arts Center Stn'],,left_only,FALSE
213585,['60_HE Holmes Stn'],['14_HE Holmes Stn'],both,FALSE
213586,['153_Browntown Rd'],"['26a_Bankhead Stn', '26b_Bankhead Stn']",both,FALSE
213586,['153_Browntown Rd'],"['26a_HE Homes Stn', '26b_HE Homes Stn']",both,FALSE
213587,['107_Indian Creek Stn'],,left_only,FALSE
213588,['186_Snapfinger Wds Dr'],"['20L_Mall at Stonecrest', '20_South DeKalb Mall', '20p_Xpress P&R Lot']",both,FALSE
213589,['186_Five Points Stn'],"['20L_Five Points Stn', '20_Five Points Stn', '20p_Five Points Stn']",both,FALSE
213590,['111_Mall at Stonecrest'],,left_only,FALSE
213591,['51_North Avenue Stn'],['51_Candler Park Stn'],both,FALSE
213592,"['14_Midtown Stn', '1_West End Stn']",['14_Midtown Stn'],both,FALSE
213593,['82_College Park Stn'],['165_College Park Stn'],both,FALSE
213594,['181_Smith St'],['184_Union City'],both,FALSE
213595,['181_East Point Stn'],['184_College Park Stn'],both,FALSE
213596,['27_Lenox Stn'],['7_Lindbergh Ctr Stn'],both,FALSE
213597,['27_Arts Center Stn'],['7_West End Stn'],both,FALSE
213598,['809_Lindbergh Ctr Stn'],['7_Lindbergh Ctr Stn'],both,FALSE
213599,['800_Justice Center'],['800_Justice Center'],both,TRUE
213600,['800_Justice Center'],['800_Justice Center'],both,TRUE
213601,['800_Justice Center'],['800_Justice Center'],both,TRUE
213602,['800_Justice Center'],['800_Justice Center'],both,TRUE
213603,['86_Kensington Stn'],"['20L_Five Points Stn', '20p_Five Points Stn']",both,FALSE
213606,['853_Skipper Dr'],,left_only,FALSE
213607,['800_Justice Center'],['800_Justice Center'],both,TRUE
213608,['74_Rainbow Village'],"['34_South DeKalb Mall', '74_South DeKalb Mall']",both,FALSE
213609,['74_Rainbow Village'],['34_South DeKalb Mall'],both,FALSE
213610,"['58_West Lake Stn', '853_West End Stn']",,left_only,FALSE
213611,['899_Georgia State Stn'],,left_only,FALSE
213612,['25_Brookhaven Stn'],['25_Lenox Stn'],both,FALSE
213613,['899_North Avenue Stn'],,left_only,FALSE
213614,['84_East Point Stn'],['84b_Centre Pkwy 3201'],both,FALSE
213615,['66_HE Holmes Stn'],"['84a_Centre Pkwy 3201', '84a_East Point Stn']",both,FALSE
213616,['115_Kensington Stn'],['115_Avondale Stn'],both,FALSE
213617,['89_Riverdale P&R'],['89b_Riverdale P&R'],both,FALSE
213618,['89_Riverdale P&R'],['89b_Riverdale P&R'],both,FALSE
213619,['89_Riverdale P&R'],['89b_Riverdale P&R'],both,FALSE
213620,"['191_Lakewood Stn', '196_Davidson Pky', '197_Southlake Mall']","['191a_Lakewood Stn', '191b_Lakewood Stn', '196_Southlake Mall', '197_Davidson Pky']",both,FALSE
213621,['89_College Park Stn'],['89b_College Park Stn'],both,FALSE
213622,['89_College Park Stn'],['89b_College Park Stn'],both,FALSE
213623,['89_College Park Stn'],['89b_College Park Stn'],both,FALSE
213624,['58_West End Stn'],"['26a_Bankhead Stn', '26b_Bankhead Stn']",both,FALSE
213625,['89_Union City'],['89b_Riverdale P&R'],both,FALSE
213626,['181_East Point Stn'],['184_College Park Stn'],both,FALSE
213627,['181_Smith St'],['184_Union City'],both,FALSE
213629,['8_Avondale Stn'],['17_Avondale Stn'],both,FALSE
213630,"['111_Mall at Stonecrest', '115_Indian Creek Stn']",['115_Mall at Stonecrest'],both,FALSE
213631,"['111_Kensington Stn', '115_Mall at Stonecrest']",['115_Avondale Stn'],both,FALSE
213632,['116_Mall at Stonecrest'],['116_Mall at Stonecrest'],both,TRUE
213633,['116_Indian Creek Stn'],['116_Kensington Stn'],both,FALSE
213635,['194_Lakewood Stn'],['194_Lakewood Stn'],both,TRUE
213636,['194_Southlake Mall'],['194_Southlake Mall'],both,TRUE
213637,['116_Mall at Stonecrest'],['116_Mall at Stonecrest'],both,TRUE
213638,['111_Mall at Stonecrest'],['20L_Mall at Stonecrest'],both,FALSE
213639,['103_Winters Chapel Rd'],['87_Doraville Stn'],both,FALSE
213640,['103_Chamblee Stn'],['87_Doraville Stn'],both,FALSE
213641,['42_Lakewood Stn'],['55_Forest Park'],both,FALSE
213642,['120_Avondale Stn'],['120_Decatur Stn'],both,FALSE
213643,['120_Avondale Stn'],"['118_Juliette Rd', '120_Decatur Stn']",both,FALSE
213644,['850_Atl Industrial Pk'],,left_only,FALSE
213645,['850_HE Holmes Stn'],,left_only,FALSE
213646,['853_Skipper Dr'],['154_Skipper Dr'],both,FALSE
213647,"['853_Skipper Dr', '853_West Lake Stn']",,left_only,FALSE
213651,['75_Tuckersone Pkwy'],['122_Greer Cir'],both,FALSE
213652,"['809_King Memorial Stn', '809_Lindbergh Ctr Stn']",,left_only,FALSE
213654,"['111_Mall at Stonecrest', '115_Mall at Stonecrest']",['115_Mall at Stonecrest'],both,FALSE
213655,['856_HE Holmes Stn'],,left_only,FALSE
213656,['856_HE Holmes Stn'],,left_only,FALSE
213657,['150_Dunwoody Vlg'],,left_only,FALSE
213658,['89_Union City'],,left_only,FALSE
213659,['82_College Park Stn'],['182_College Park Stn'],both,FALSE
213660,['24_Candler Park Stn'],,left_only,FALSE
213661,['94_Arts Center Stn'],"['11_2144 Hills Avenue', '1_Arts Center Stn']",both,FALSE
213662,['196_Southlake Mall'],['196_Southlake Mall'],both,TRUE
213663,['148_Sandy Springs Stn'],,left_only,FALSE
213664,['148_Riveredge Office Pk'],,left_only,FALSE
213665,['26_Five Points Stn'],"['26a_Bankhead Stn', '26b_Bankhead Stn']",both,FALSE
213666,['89_College Park Stn'],['89b_College Park Stn'],both,FALSE
213667,['111_Indian Creek Stn'],,left_only,FALSE
213668,['193_Justice Center'],,left_only,FALSE
213669,"['111_Indian Creek Stn', '111_Mall at Stonecrest']","['20L_Five Points Stn', '20L_Mall at Stonecrest']",both,FALSE
213670,"['14_Moores Mill Ctr', '1_Moores Mill Ctr']",['14_HE Holmes Stn'],both,FALSE
213671,"['15_Decatur Stn', '823_Decatur Stn']",,left_only,FALSE
213672,"['15_Rupert Rd', '823_Bouldercrest Rd']",,left_only,FALSE
213673,"['193_East Point Stn', '193_Justice Center']","['193_East Point Stn', '193_Justice Center']",both,TRUE
213674,['12_Midtown Stn'],['12_Cumberland TC'],both,FALSE
213675,['191_Lakewood Stn'],"['191a_Lakewood Stn', '191b_Lakewood Stn']",both,FALSE
213676,['89_College Park Stn'],['89b_College Park Stn'],both,FALSE
213677,['89_Riverdale P&R'],['89b_Riverdale P&R'],both,FALSE
213678,['143_North Springs Stn'],,left_only,FALSE
213679,['26_Bolton Rd'],"['26a_HE Homes Stn', '26b_HE Homes Stn']",both,FALSE
213680,['89_Union City'],"['89a_Union City', '89b_Riverdale P&R']",both,FALSE
213681,['89_Riverdale P&R'],['89b_Riverdale P&R'],both,FALSE
213682,['89_College Park Stn'],['89b_College Park Stn'],both,FALSE
213683,['155_Polar Rock Rd'],"['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
213684,['155_West End Stn'],,left_only,FALSE
213685,['193_Justice Center'],['193_Justice Center'],both,TRUE
213686,['93_N Camp Creek Pky'],,left_only,FALSE
213687,['189_College Park Stn'],,left_only,FALSE
213688,['189_South Fulton P&R'],,left_only,FALSE
213689,['143_WindwaRdP&R Lot'],,left_only,FALSE
213690,['143_North Springs Stn'],,left_only,FALSE
213691,"['126_Chamblee Stn', '126_Northlake Mall']",,left_only,FALSE
213692,"['126_Chamblee Stn', '126_Northlake Mall']",,left_only,FALSE
213693,['126_Chamblee Stn'],,left_only,FALSE
213694,['124_Lawrenceville Hwy'],,left_only,FALSE
213695,['295_Oakland City Stn'],,left_only,FALSE
213696,['79_East Point Stn'],,left_only,FALSE
213697,['79_East Point Stn'],,left_only,FALSE
213698,['79_Oakland City Stn'],,left_only,FALSE
213699,['79_East Point Stn'],['192_East Point Stn'],both,FALSE
213700,['79_Oakland City Stn'],,left_only,FALSE
213701,['114_GSU Perimeter Colg'],['114_Xpress P&R Lot'],both,FALSE
213702,['32_South Park Blvd'],['15L_South Park Blvd'],both,FALSE
213703,['188_Fairburn P&R Lot'],,left_only,FALSE
213704,"['188_College Park Stn', '188_Fairburn P&R Lot']",,left_only,FALSE
213705,['188_College Park Stn'],,left_only,FALSE
213706,['188_College Park Stn'],,left_only,FALSE
213707,['188_Fairburn P&R Lot'],,left_only,FALSE
213708,['188_College Park Stn'],,left_only,FALSE
213709,['188_Fairburn P&R Lot'],,left_only,FALSE
213710,['188_College Park Stn'],,left_only,FALSE
213711,['188_Fairburn P&R Lot'],,left_only,FALSE
213713,['188_College Park Stn'],,left_only,FALSE
213714,['188_Fairburn P&R Lot'],,left_only,FALSE
213715,"['188_College Park Stn', '188_Fairburn P&R Lot']",,left_only,FALSE
213717,"['188_Union City', '89_College Park Stn']",['184_Union City'],both,FALSE
213718,['117_Avondale Stn'],['117_Kensington Stn'],both,FALSE
213719,['117_Xpress P&R Lot'],['117_Xpress P&R Lot'],both,TRUE
213720,['27_Lenox Stn'],,left_only,FALSE
213721,['107_Indian Creek Stn'],,left_only,FALSE
213722,['107_Indian Creek Stn'],,left_only,FALSE
213723,['188_College Park Stn'],,left_only,FALSE
213724,['188_Fairburn P&R Lot'],,left_only,FALSE
213725,['82_College Park Stn'],['165_College Park Stn'],both,FALSE
213726,['82_Walmart Distrib Ctr'],,left_only,FALSE
213727,['89_Union City'],['187_Southampton'],both,FALSE
213728,['89_College Park Stn'],['187_College Park Stn'],both,FALSE
213729,['196_College Park Stn'],['196_College Park Stn'],both,TRUE
213730,['196_Southlake Mall'],"['187_College Park Stn', '187_Southampton', '196_Southlake Mall']",both,FALSE
213731,['19_Chamblee Stn'],,left_only,FALSE
213732,"['107_Georgia State Stn', '813_Georgia State Stn', '899_North Avenue Stn']","['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
213733,"['107_Georgia State Stn', '813_Georgia State Stn', '899_Georgia State Stn']",,left_only,FALSE
213734,['188_Fairburn P&R Lot'],,left_only,FALSE
213735,['188_College Park Stn'],,left_only,FALSE
213736,"['188_College Park Stn', '188_Fairburn P&R Lot']",,left_only,FALSE
213737,"['188_College Park Stn', '188_Fairburn P&R Lot']",,left_only,FALSE
213738,"['188_College Park Stn', '188_Fairburn P&R Lot']",,left_only,FALSE
213739,['188_Fairburn P&R Lot'],,left_only,FALSE
213740,['188_Fairburn P&R Lot'],,left_only,FALSE
213741,['188_College Park Stn'],,left_only,FALSE
213742,"['188_College Park Stn', '188_Fairburn P&R Lot']",,left_only,FALSE
213743,['192_East Point Stn'],['192_East Point Stn'],both,TRUE
213744,['93_N Camp Creek Pky'],['81_West End Stn'],both,FALSE
213745,['93_N Camp Creek Pky'],['81_West End Stn'],both,FALSE
213746,['93_N Camp Creek Pky'],['81_West End Stn'],both,FALSE
213747,['93_N Camp Creek Pky'],['81_West End Stn'],both,FALSE
213749,['93_College Park Stn'],,left_only,FALSE
213750,['93_College Park Stn'],['81_East Point Stn'],both,FALSE
213751,['93_College Park Stn'],['81_East Point Stn'],both,FALSE
213752,['93_College Park Stn'],['81_East Point Stn'],both,FALSE
213753,['93_College Park Stn'],['81_East Point Stn'],both,FALSE
213754,['93_College Park Stn'],['81_East Point Stn'],both,FALSE
213758,['82_College Park Stn'],"['182_College Park Stn', '182_Union City']",both,FALSE
213759,"['14_Midtown Stn', '1_Moores Mill Ctr', '37_West End Stn', '60_Moores Mill Ctr']",,left_only,FALSE
213760,"['21_Forest Park', '55_Kensington Stn']","['21_Kensington Stn', '22_Indian Creek Stn']",both,FALSE
213761,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213762,['197_Riverdale Twn Ctr'],"['197_Davidson Pky', '197_Riverdale Twn Ctr']",both,FALSE
213763,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213764,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213765,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213766,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213767,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213768,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213769,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213770,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213771,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213772,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213773,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213774,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213775,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213776,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213777,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213778,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213779,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213780,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213781,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213782,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213783,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213784,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213785,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213786,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213787,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213788,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213789,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213790,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213791,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213792,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213793,['197_Riverdale Twn Ctr'],['197_Riverdale Twn Ctr'],both,TRUE
213794,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213795,['197_Davidson Pky'],['197_Davidson Pky'],both,TRUE
213796,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213797,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213798,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213799,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213800,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213801,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213802,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213803,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213804,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213805,['198_Southlake Mall'],['198_Southlake Mall'],both,TRUE
213806,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213807,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213808,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213809,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213810,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213811,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213812,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213813,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213814,['198_Riverdale Twn Ctr'],['198_Riverdale Twn Ctr'],both,TRUE
213815,['95_Hapeville'],['79_Hapeville'],both,FALSE
213816,['95_Hapeville'],['79_Hapeville'],both,FALSE
213817,['186_Snapfinger Wds Dr'],"['20L_Mall at Stonecrest', '20p_Xpress P&R Lot']",both,FALSE
213818,['93_N Camp Creek Pky'],,left_only,FALSE
213819,['24_Candler Park Stn'],,left_only,FALSE
213821,['24_Indian Creek Stn'],,left_only,FALSE
213822,['24_Candler Park Stn'],,left_only,FALSE
213823,['71_West End Stn'],['71b_West End Stn'],both,FALSE
213824,['153_HE Holmes Stn'],['26b_HE Homes Stn'],both,FALSE
213825,"['188_Fairburn P&R Lot', '89_College Park Stn']",['184_College Park Stn'],both,FALSE
213826,['27_Lenox Stn'],,left_only,FALSE
213828,"['809_King Memorial Stn', '809_Lindbergh Ctr Stn']",,left_only,FALSE
213829,['850_HE Holmes Stn'],['154_HE Holmes Stn'],both,FALSE
213830,['107_Georgia State Stn'],"['21_West Lake Stn', '22_Ashview Triangle']",both,FALSE
213831,['193_Justice Center'],['193_Justice Center'],both,TRUE
213832,['193_East Point Stn'],['193_East Point Stn'],both,TRUE
213833,['6_Inman Park Stn'],,left_only,FALSE
213834,['50_UPS Distribution Ctr'],,left_only,FALSE
213835,['27_Arts Center Stn'],,left_only,FALSE
213836,['142_Spalding C Shpg Ctr'],,left_only,FALSE
600018,['12_Cumberland TC'],"['11_2144 Hills Avenue', '12_Midtown Stn']",both,FALSE
600019,"['37_Arts Center Stn', '94_Arts Center Stn']",['1_Arts Center Stn'],both,FALSE
600020,"['37_Arts Center Stn', '94_Arts Center Stn']",['1_Arts Center Stn'],both,FALSE
600021,['12_Midtown Stn'],['12_Cumberland TC'],both,FALSE
600022,['12_Cumberland TC'],['12_Midtown Stn'],both,FALSE
600023,"['856_HE Holmes Stn', '865_HE Holmes Stn']",['156_HE Holmes Stn'],both,FALSE
600024,['42_Five Points Stn'],,left_only,FALSE
600025,['816_Emory University'],"['11_2144 Hills Avenue', '15_South Park Blvd']",both,FALSE
